left_tag,right_tag,left_date,right_date,day_gap,pair_group,n_fixed_columns,flattened_r_actual,rmse_fixed_source_normalized_units,null_r_mean,null_r_sd,r_axis_1,r_axis_2,r_axis_3,r_axis_4
S0_set_1,S8_set_1,1925-01-01,1925-01-29,28,different_date,176,0.3399321638270556,1.1981823444366455,0.017042916341563276,0.032160539972457575,0.46328591971348937,0.5723463607617847,0.1630463785187716,0.13737810427804337
S0_set_1,S8_set_2,1925-01-01,1925-01-29,28,different_date,176,0.16805848208729876,1.3135464191436768,-0.009380439734049107,0.03368317202338805,0.15639088353301364,0.43452901406621025,0.04915727688196239,0.12458863506425491
S0_set_1,S9_set_1,1925-01-01,1925-02-02,32,different_date,176,0.273821997952937,1.2422739267349243,-0.004894565452629498,0.03685681678929974,0.6072157020531221,0.22333011920078297,0.2202226550462147,0.09235264469898098
S0_set_1,S9_set_2,1925-01-01,1925-02-02,32,different_date,176,0.1991573682280026,1.315314531326294,-0.01780872278128897,0.03094721916271767,0.4012391342339641,0.31794381667093513,0.11987206245287614,0.1742696266516395
S0_set_1,S10_set_1,1925-01-01,1925-02-03,33,different_date,176,0.373369792570196,1.1650856733322144,0.004166479249063769,0.03697874465032412,0.6901404277633048,0.3038958536682503,0.13509545293885075,0.2646976396141824
S0_set_1,S10_set_2,1925-01-01,1925-02-03,33,different_date,176,0.2666843168503868,1.3152761459350586,0.000550873588864531,0.03406756645825839,0.5341732148791217,0.33101517011407017,0.18477758553693024,0.14226112551298578
S0_set_1,S11_set_1,1925-01-01,1925-02-06,36,different_date,176,0.32534712509691005,1.2560564279556274,0.014297665173208868,0.03469828741810384,0.6615338829578168,0.3691884933394305,0.037231721486878304,0.11303589529327833
S0_set_1,S11_set_2,1925-01-01,1925-02-06,36,different_date,176,0.29442596892063444,1.3254135847091675,-0.01889243043874758,0.034253031020021016,0.7146918833514453,0.4166999344118857,-0.0603749445399292,0.24436340087717187
S0_set_1,S12_set_1,1925-01-01,1925-02-09,39,different_date,176,0.34663030927224936,1.2303051948547363,0.0020625996962776315,0.03980837412825228,0.6634529966685705,0.4037471155451055,0.004976862006414812,0.08767043961327302
S0_set_1,S12_set_2,1925-01-01,1925-02-09,39,different_date,176,0.2762322728607463,1.2664958238601685,-0.00787468436080802,0.03396905192097364,0.5696051687104428,0.2736146632646136,0.019253455878275105,0.14364331576154726
S0_set_2,S1_set_1,1925-01-01,1925-01-08,7,different_date,176,0.3051425809283892,1.2022076845169067,-0.00397541004885368,0.03722580152471667,0.7008070847045933,0.4743959534679866,0.23240692936717547,0.027690330848899342
S0_set_2,S1_set_2,1925-01-01,1925-01-08,7,different_date,176,0.3320254263289342,1.2108784914016724,-0.001630367083843607,0.03717419098706841,0.6098610348327279,0.4949921329594891,0.298547382698702,0.13748252204440206
S0_set_2,S1_set_3,1925-01-01,1925-01-08,7,different_date,176,0.3664430752604515,1.1818510293960571,-0.002816667184095123,0.03552423992311017,0.5942324530775351,0.5863867132745327,0.37625061006795496,0.06812260150346029
S0_set_2,S2_set_1,1925-01-01,1925-01-13,12,different_date,176,0.3987136862652613,1.1611340045928955,0.010778029084458013,0.032115980789615604,0.6724574533046911,0.5452568824467856,0.2928332415948623,0.14003013525409677
S0_set_2,S2_set_2,1925-01-01,1925-01-13,12,different_date,176,0.2085068249461874,1.34049391746521,-0.025854531893831103,0.040376641449766895,0.6179533258511347,0.5494734536974468,0.2043089997276064,-0.03669060786479026
S0_set_2,S3_set_1,1925-01-01,1925-01-15,14,different_date,176,0.11686125912950003,1.4283912181854248,-0.02418515320855893,0.02971794949758361,0.6306837002897978,0.40607582117728414,-0.03554735974515692,-0.20035597328954988
S0_set_2,S3_set_2,1925-01-01,1925-01-15,14,different_date,176,0.19288507685279513,1.4385700225830078,0.0036826193687026078,0.042109035798670855,0.6420506114750733,0.5486508574862254,-0.022876782049801585,0.0031099091111435493
S0_set_2,S4_set_1,1925-01-01,1925-01-19,18,different_date,176,0.20153994175973924,1.326428771018982,-0.04236875039900166,0.03330236491480024,0.698630967850745,0.4879837231163063,0.12620998022945393,-0.087686510069516
S0_set_2,S4_set_2,1925-01-01,1925-01-19,18,different_date,176,0.3088710168625037,1.1916741132736206,-0.01134454716046853,0.03314364599146178,0.6687425800072005,0.5892816815250921,0.12828830977586525,0.08577381136610901
S0_set_2,S5_set_1,1925-01-01,1925-01-20,19,different_date,176,0.25434660195287045,1.260963797569275,-0.01257260892873325,0.03526046028166655,0.6448687612028895,0.33911845745688424,0.23992110508493777,0.016005108041465908
S0_set_2,S5_set_2,1925-01-01,1925-01-20,19,different_date,176,0.32059700152705395,1.1668365001678467,0.013594414211828726,0.032086334583885455,0.584347994419038,0.4191477037497862,0.16805154091515825,0.20805971859118336
S0_set_2,S6_set_1,1925-01-01,1925-01-26,25,different_date,176,0.2679781287959064,1.2191483974456787,0.02562950612353685,0.03733657154975403,0.5835574826089719,0.4112548445483251,0.19523254331858936,-0.0070950516443986505
S0_set_2,S6_set_2,1925-01-01,1925-01-26,25,different_date,176,0.207721814322053,1.27537202835083,-0.0037194505509679614,0.0366744779719561,0.6288092934192345,0.4884895534601818,0.17422874701911842,-0.09868108078854174
S0_set_2,S7_set_1,1925-01-01,1925-01-27,26,different_date,176,0.18378845509210276,1.5039496421813965,0.017219671522609326,0.028981860573266766,0.13673885699523747,0.4328196886789818,0.018981637513678987,0.14329044911403976
S0_set_2,S7_set_2,1925-01-01,1925-01-27,26,different_date,176,0.1627152710754604,1.2393163442611694,-0.0009221595952025489,0.03697581860013618,0.5238809164556578,0.3453989158419015,0.14133388247286202,-0.12200415804014693
S0_set_2,S8_set_1,1925-01-01,1925-01-29,28,different_date,176,0.3007837168043692,1.1815084218978882,0.013120824716159486,0.03590915478997959,0.39796231182938474,0.5678695022406648,0.09344540549769659,0.16399288149006758
S0_set_2,S8_set_2,1925-01-01,1925-01-29,28,different_date,176,0.18368955610099835,1.2525391578674316,-0.013317686209425545,0.0416399514275615,0.08892422023879774,0.4048588178702998,0.051429807077813645,0.17065320064996647
S0_set_2,S9_set_1,1925-01-01,1925-02-02,32,different_date,176,0.0387668948611136,1.3667848110198975,-0.07138164316314233,0.03478803257344836,0.5714573999851429,0.3420535821891143,0.04272223059012054,-0.18817734084943805
S0_set_2,S9_set_2,1925-01-01,1925-02-02,32,different_date,176,0.20000245872530084,1.2697553634643555,-0.0066651008279055655,0.036388290553951416,0.366931169660693,0.3432200322044751,0.12880971839571392,0.14544828294714954
S0_set_2,S10_set_1,1925-01-01,1925-02-03,33,different_date,176,0.3087109889259198,1.1739212274551392,0.01691100933629342,0.03369856157816524,0.6432218256632292,0.3895766357003408,0.10335339638193397,0.21265702044810744
S0_set_2,S10_set_2,1925-01-01,1925-02-03,33,different_date,176,0.24172175253321446,1.2948153018951416,-0.001061423495078974,0.041449733485775644,0.4694612539509763,0.4246436452492348,0.26650119702770947,0.1119993864299978
S0_set_2,S11_set_1,1925-01-01,1925-02-06,36,different_date,176,0.14947913543531285,1.3609036207199097,-0.03219073593329678,0.035128575288730805,0.621964748473753,0.35217776587942556,0.06615532593836905,-0.06411939361419057
S0_set_2,S11_set_2,1925-01-01,1925-02-06,36,different_date,176,0.2095449454788735,1.3627985715866089,-0.02135838214634002,0.03811167189127861,0.6422377325412358,0.46787365668862474,0.08268763141094446,0.04246805721031708
S0_set_2,S12_set_1,1925-01-01,1925-02-09,39,different_date,176,0.20298565002709013,1.3131822347640991,-0.027675665361022485,0.035777243301175723,0.5858339910036865,0.3883799023430978,-0.007140741585517491,0.006733027312003113
S0_set_2,S12_set_2,1925-01-01,1925-02-09,39,different_date,176,0.20809187942956395,1.2782422304153442,-0.003655714394243923,0.03291914572068238,0.5198620554790327,0.34461129808260327,0.10888164128679378,-0.003197214072191561
S1_set_1,S1_set_2,1925-01-08,1925-01-08,0,same_date_different_recording,176,0.5022455706265041,0.9322338700294495,0.0044051394588827345,0.036776906238963465,0.8319027780274141,0.6120289904898579,0.27563293286009927,0.2420434497249772
S1_set_1,S1_set_3,1925-01-08,1925-01-08,0,same_date_different_recording,176,0.5003573952545771,0.9374821782112122,0.005760256200462355,0.0388054465722998,0.7338535805906639,0.6578483251516679,0.3292870842498825,0.17935095949197272
S1_set_1,S2_set_1,1925-01-08,1925-01-13,5,different_date,176,0.49215679762922576,0.953575074672699,-0.0018580178317398497,0.03538981292797046,0.8199788400846838,0.5210072857110276,0.19666663669901338,0.13618931848199706
S1_set_1,S2_set_2,1925-01-08,1925-01-13,5,different_date,176,0.3092502382587632,1.119837760925293,0.012126002640408725,0.039519787546608946,0.7414355195390143,0.3657163592570127,0.1896201086453097,0.03242738424301653
S1_set_1,S3_set_1,1925-01-08,1925-01-15,7,different_date,176,0.25868554314762265,1.1816846132278442,-0.005592797070721507,0.03350073384135388,0.6602069229397929,0.41815765799516014,0.03258807329237408,0.0144034742836289
S1_set_1,S3_set_2,1925-01-08,1925-01-15,7,different_date,176,0.30973741634404633,1.224476933479309,-0.0033684506947755434,0.0326869574880101,0.6388879225410464,0.4292378491067211,-0.04995342618697453,0.3334566538287432
S1_set_1,S4_set_1,1925-01-08,1925-01-19,11,different_date,176,0.39289424312658217,1.0435106754302979,-0.0013434934136472643,0.03639546395313239,0.7084006020152107,0.4479652259076738,0.2597692885683371,0.18331579468688433
S1_set_1,S4_set_2,1925-01-08,1925-01-19,11,different_date,176,0.4258510768380894,0.9590204954147339,-0.003005470255449501,0.038891922135856224,0.7455435727771349,0.5710060934654844,0.1590276289024334,0.16985602787615195
S1_set_1,S5_set_1,1925-01-08,1925-01-20,12,different_date,176,0.4828362484167362,0.9321252703666687,5.1452871256132406e-05,0.040112144547926644,0.7462527105949112,0.4597968439211343,0.31052459424950396,0.24907675329362197
S1_set_1,S5_set_2,1925-01-08,1925-01-20,12,different_date,176,0.3917644439159558,0.9686867594718933,-0.0021527636420097663,0.039406041111876546,0.7082001890961411,0.36842275726710727,0.09470130656656812,0.3044479554228393
S1_set_1,S6_set_1,1925-01-08,1925-01-26,18,different_date,176,0.43938907378114755,0.9392996430397034,-0.004384346951749677,0.036802663701496784,0.7794907500553635,0.47918494505917164,0.30249894093928514,0.10998243812421056
S1_set_1,S6_set_2,1925-01-08,1925-01-26,18,different_date,176,0.45609686512619513,0.9335636496543884,-0.0015480900151271801,0.03806254581970674,0.7449144306283245,0.48582120053869426,0.33622803531500695,0.28393274394040546
S1_set_1,S7_set_1,1925-01-08,1925-01-27,19,different_date,176,0.16995471252352667,1.3939225673675537,-0.006656644303052188,0.03372923576249037,0.07499176506857592,0.37743443348856826,0.09815012852908725,0.23778383428162148
S1_set_1,S7_set_2,1925-01-08,1925-01-27,19,different_date,176,0.30653198172052876,0.9797170162200928,-0.005808207657551749,0.0366930945131626,0.6207510482710179,0.2758676407679931,0.2657618809980673,0.09740135419078418
S1_set_1,S8_set_1,1925-01-08,1925-01-29,21,different_date,176,0.31368060700939887,1.027927279472351,-0.007762657736197747,0.037863918385340305,0.5314171007844674,0.45146276883257996,0.17071550301152463,0.18385116082668798
S1_set_1,S8_set_2,1925-01-08,1925-01-29,21,different_date,176,0.26865987307137845,1.0368555784225464,-0.0007493369030583058,0.03573912049690298,0.1877912326946216,0.4615131889118578,0.04383405174196585,0.3274989901381752
S1_set_1,S9_set_1,1925-01-08,1925-02-02,25,different_date,176,0.19370037149556957,1.0993781089782715,-0.004245442867910631,0.0345823378249202,0.5090882999646327,0.2802286752328294,0.004076930270574378,0.07890392742873731
S1_set_1,S9_set_2,1925-01-08,1925-02-02,25,different_date,176,0.1645713421663681,1.140440583229065,0.0069682136193170915,0.037482932644405616,0.26162900484752705,0.26014444922146335,0.17854257794577072,0.04554749342078658
S1_set_1,S10_set_1,1925-01-08,1925-02-03,26,different_date,176,0.3300195688274411,1.0089294910430908,-0.004577947289093029,0.03658477234349338,0.6941344110627053,0.31507486414816416,0.06094005440067609,0.21958769053763552
S1_set_1,S10_set_2,1925-01-08,1925-02-03,26,different_date,176,0.265483180700067,1.1392664909362793,-0.004713166372576105,0.03805738857645929,0.4646481512154002,0.30895783168414376,0.3289251227525135,0.11996662647673949
S1_set_1,S11_set_1,1925-01-08,1925-02-06,29,different_date,176,0.3568070972227655,1.0574158430099487,-0.002515236072280118,0.03525644253260766,0.7785824458997758,0.341265869775506,0.14445266894352696,0.14979062743906074
S1_set_1,S11_set_2,1925-01-08,1925-02-06,29,different_date,176,0.2939419273486311,1.161957859992981,0.0021321367527104345,0.03516095483386627,0.7623813602050035,0.37756808350249116,-0.042016475107421083,0.1443769125677564
S1_set_1,S12_set_1,1925-01-08,1925-02-09,32,different_date,176,0.3673506799224705,1.040178894996643,-0.0008269604597329794,0.03604610444792114,0.7392582293747091,0.2755554130998673,0.17793148849732754,0.1406768080118761
S1_set_1,S12_set_2,1925-01-08,1925-02-09,32,different_date,176,0.28028851501357294,1.075015664100647,0.003984617331671612,0.03934463034020018,0.6417534744581164,0.2341825250991409,0.09424834087191047,0.03570426471211542
S1_set_2,S1_set_3,1925-01-08,1925-01-08,0,same_date_different_recording,176,0.572061442226627,0.8926050066947937,0.005058551720343439,0.03649712217148813,0.7630422628318521,0.6920227087890408,0.41461742698657783,0.4369676189880511
S1_set_2,S2_set_1,1925-01-08,1925-01-13,5,different_date,176,0.47470957777607076,0.9946957230567932,-0.0007907623746679004,0.03858176424313845,0.7631999483143296,0.48845416587374463,0.25877213688786055,0.2952645340738944
S1_set_2,S2_set_2,1925-01-08,1925-01-13,5,different_date,176,0.4345944960706619,1.037192940711975,0.0017051155310066923,0.03463032468577187,0.6892493108697659,0.4763192419337624,0.2164598558146496,0.3766526855249148
S1_set_2,S3_set_1,1925-01-08,1925-01-15,7,different_date,176,0.23290737907202655,1.23541259765625,-0.0024203531743889,0.032945448934460525,0.7078092717803623,0.3931841492320793,0.005482407020147115,-0.006727437721469107
S1_set_2,S3_set_2,1925-01-08,1925-01-15,7,different_date,176,0.27767644131184716,1.2833164930343628,0.0034597354183725855,0.03829268247505718,0.6789239856077521,0.45074364200676875,-0.10000996037634753,0.23086119682982445
S1_set_2,S4_set_1,1925-01-08,1925-01-19,11,different_date,176,0.3165884136276001,1.1446478366851807,-0.004815499711282154,0.03634491786296173,0.6374205120904699,0.3827131332942687,0.10742990786836353,0.2869140284612199
S1_set_2,S4_set_2,1925-01-08,1925-01-19,11,different_date,176,0.45203077470371616,0.9710279703140259,0.0005147311358983284,0.03851845711738192,0.7441046906797028,0.6289140274737521,0.13479673189960054,0.31380312542105676
S1_set_2,S5_set_1,1925-01-08,1925-01-20,12,different_date,176,0.43889748493644465,0.9988960027694702,-0.0006811494201169343,0.040478321955327766,0.6794478102025687,0.4435624852212795,0.311814932989027,0.2788197565371113
S1_set_2,S5_set_2,1925-01-08,1925-01-20,12,different_date,176,0.3844121699624337,1.0114262104034424,-0.0007336075067404831,0.036170529587267394,0.6591299262864757,0.38616799901522497,0.17885843630744497,0.31103681103725767
S1_set_2,S6_set_1,1925-01-08,1925-01-26,18,different_date,176,0.37879158014866404,1.0231941938400269,-0.00657019925457265,0.03855861220748857,0.7707358056942087,0.31488144430422077,0.15613145687361935,0.2517093186779349
S1_set_2,S6_set_2,1925-01-08,1925-01-26,18,different_date,176,0.4021401936603744,1.0109251737594604,0.0017928425157061085,0.03907272003972076,0.7385952582973825,0.42639671818111435,0.08097404270419026,0.36927181587476554
S1_set_2,S7_set_1,1925-01-08,1925-01-27,19,different_date,176,0.1917137979214422,1.4022729396820068,-0.015069192103284026,0.0363648308954376,0.07189990049254467,0.324007359972753,0.063619110642824,0.4558579053010838
S1_set_2,S7_set_2,1925-01-08,1925-01-27,19,different_date,176,0.20833895129296698,1.087000846862793,-0.011320322773957638,0.03529385116473748,0.6186713528560159,0.2334522933177446,0.0443142838200163,0.07700491424533143
S1_set_2,S8_set_1,1925-01-08,1925-01-29,21,different_date,176,0.32370846666487857,1.0591881275177002,-0.01211819755266598,0.0376341521549811,0.5077491231957976,0.41804007204057986,0.11550528211980528,0.3284907076470198
S1_set_2,S8_set_2,1925-01-08,1925-01-29,21,different_date,176,0.3044839846794806,1.050057053565979,0.005217957888057619,0.039892212522562025,0.16662555492721456,0.46060834098173936,0.107695938232064,0.3529346585274866
S1_set_2,S9_set_1,1925-01-08,1925-02-02,25,different_date,176,0.1576130531913783,1.1596554517745972,-0.002730542134955585,0.036424178659429304,0.4525374328327452,0.2603524595901137,0.05226420665966651,-0.008008658290567903
S1_set_2,S9_set_2,1925-01-08,1925-02-02,25,different_date,176,0.24727326224819274,1.1183749437332153,0.011843398601195088,0.03955141606776439,0.25265661595939687,0.3276053273050394,0.1747894885016854,0.2339469052188848
S1_set_2,S10_set_1,1925-01-08,1925-02-03,26,different_date,176,0.33453773944977255,1.0408105850219727,-0.00037952746631445266,0.035656386556786546,0.6873790234805434,0.24392997734781557,-0.12264063237631997,0.4655994307017722
S1_set_2,S10_set_2,1925-01-08,1925-02-03,26,different_date,176,0.3516403970064118,1.1009477376937866,0.0011422110682564933,0.03832670478444757,0.4543403397277812,0.40122757735164183,0.24360082402426617,0.35990759960372803
S1_set_2,S11_set_1,1925-01-08,1925-02-06,29,different_date,176,0.30382283923348624,1.1320810317993164,-0.006458579428348306,0.03423769847734106,0.7080667009739094,0.3578166338588761,0.018648051601529707,0.21796562002979558
S1_set_2,S11_set_2,1925-01-08,1925-02-06,29,different_date,176,0.3986823883996824,1.0986607074737549,0.00861313086963606,0.03638551481946731,0.7576916294316881,0.45864429498317155,0.050626047860431074,0.3738239318602464
S1_set_2,S12_set_1,1925-01-08,1925-02-09,32,different_date,176,0.3802913465164359,1.0565121173858643,-0.00030463631994818996,0.031884951876707895,0.6724629165640421,0.30378291731149726,0.07778204140879622,0.378424124125397
S1_set_2,S12_set_2,1925-01-08,1925-02-09,32,different_date,176,0.28999876399395946,1.1007965803146362,0.00419893954432518,0.038233389188358585,0.559113860047085,0.2970268371725784,0.04762010347015378,0.22134749193905956
S1_set_3,S2_set_1,1925-01-08,1925-01-13,5,different_date,176,0.47239255949177006,1.0017461776733398,0.004999318347704194,0.04554470461042634,0.7018575368682669,0.4957557318825217,0.3582413674544938,0.23066917894692074
S1_set_3,S2_set_2,1925-01-08,1925-01-13,5,different_date,176,0.4266470216038418,1.0516129732131958,0.013941733071991336,0.03567172967785765,0.6252832418735109,0.532227105710186,0.29868917275359536,0.36725442448863155
S1_set_3,S3_set_1,1925-01-08,1925-01-15,7,different_date,176,0.28815857266981454,1.194318413734436,-0.010887473521136788,0.03384229162520343,0.6167084140789431,0.37903242607000687,0.24312271986758005,-0.021927074698340075
S1_set_3,S3_set_2,1925-01-08,1925-01-15,7,different_date,176,0.31957607360800033,1.2486209869384766,0.00652627416323569,0.034549155563927715,0.6125279712373486,0.4804608370394236,0.19157624532274903,0.21897942941774093
S1_set_3,S4_set_1,1925-01-08,1925-01-19,11,different_date,176,0.35336364607758,1.115465521812439,-0.011312869162244827,0.03810282010056338,0.6615734241251906,0.4612941366530799,0.15588701297222368,0.3562359983543625
S1_set_3,S4_set_2,1925-01-08,1925-01-19,11,different_date,176,0.44921850295964777,0.9771164059638977,0.00039979020626656814,0.04009301365773249,0.629967384174889,0.5890471435045646,0.33852681502270354,0.21804870152326034
S1_set_3,S5_set_1,1925-01-08,1925-01-20,12,different_date,176,0.3502857803914177,1.0804563760757446,-0.0014111876193594725,0.033406805600818164,0.6375546812112286,0.3821065844884167,0.23736020230692964,0.15072986312870146
S1_set_3,S5_set_2,1925-01-08,1925-01-20,12,different_date,176,0.37580369275836223,1.02253258228302,-0.0028978276030630972,0.03922861892546042,0.5772816218180988,0.42041819967269745,0.2766086031518216,0.2738534157510922
S1_set_3,S6_set_1,1925-01-08,1925-01-26,18,different_date,176,0.29130199218810704,1.097428798675537,-0.012275776234468712,0.03828065097606219,0.6355584441718256,0.299994666774543,0.18788636527080166,0.12128813461158008
S1_set_3,S6_set_2,1925-01-08,1925-01-26,18,different_date,176,0.33470019256123873,1.0714879035949707,0.005309543223399454,0.03896193004896419,0.6302680526548339,0.4048185271364937,0.23271538104183231,0.18926159845343118
S1_set_3,S7_set_1,1925-01-08,1925-01-27,19,different_date,176,0.17857123177984335,1.4188296794891357,-0.0326787237312429,0.031260590764572695,0.08519214452445392,0.3563365782336205,0.2964248471779174,0.10512535749533271
S1_set_3,S7_set_2,1925-01-08,1925-01-27,19,different_date,176,0.20412865588857051,1.0957280397415161,-0.01762578521154883,0.035848893980327534,0.56515417704102,0.30517174792532453,0.13382127719347217,-0.0746879921037296
S1_set_3,S8_set_1,1925-01-08,1925-01-29,21,different_date,176,0.2647816453606577,1.108001708984375,-0.013479632082467703,0.038472557542477324,0.4615894090072316,0.38381929015324545,0.237612194243968,0.05443485902899793
S1_set_3,S8_set_2,1925-01-08,1925-01-29,21,different_date,176,0.2938461167007497,1.063178539276123,0.0005685866715404128,0.03533566970931823,0.202720791204297,0.36849405942209357,0.4037486774952076,0.222709926205852
S1_set_3,S9_set_1,1925-01-08,1925-02-02,25,different_date,176,0.2186502351567141,1.1251230239868164,-0.0022476284162491257,0.03587446622020431,0.4680054923476013,0.35949233690987703,0.1446677127419764,0.022569128040379517
S1_set_3,S9_set_2,1925-01-08,1925-02-02,25,different_date,176,0.22594294990621397,1.1402941942214966,0.013200035643156815,0.03615293019394536,0.23241774801630108,0.3287968111186091,0.23680200375700988,0.09071043397529864
S1_set_3,S10_set_1,1925-01-08,1925-02-03,26,different_date,176,0.3479802278283198,1.0361889600753784,-0.003841603074057067,0.03713577372639003,0.5712883905300818,0.3759245410822294,0.23391559071815726,0.3664222008407914
S1_set_3,S10_set_2,1925-01-08,1925-02-03,26,different_date,176,0.3108339770052934,1.1401158571243286,-0.0005754892552091488,0.03272613201696977,0.38949468174342666,0.4437278739877597,0.37833299551709626,0.18686643234371314
S1_set_3,S11_set_1,1925-01-08,1925-02-06,29,different_date,176,0.3312129687101634,1.114567756652832,-0.02076413171260151,0.03167406252575491,0.6079498607961629,0.4252099812607006,0.3386606967878565,0.07672801578550897
S1_set_3,S11_set_2,1925-01-08,1925-02-06,29,different_date,176,0.41074681411036407,1.0927504301071167,0.014479164926459866,0.03830707651464808,0.6824812172026143,0.5262904913707634,0.2529934370247694,0.3220421657487886
S1_set_3,S12_set_1,1925-01-08,1925-02-09,32,different_date,176,0.361722040827307,1.078867793083191,-0.0024362495308632008,0.036412882142717776,0.5668248550631985,0.396538062699923,0.2774132329568581,0.24725540292429898
S1_set_3,S12_set_2,1925-01-08,1925-02-09,32,different_date,176,0.32263496062592467,1.0816065073013306,0.005385044347302089,0.03788307610150348,0.45912942246225386,0.3569760960354224,0.313412275693049,0.11003295029782999
S2_set_1,S2_set_2,1925-01-13,1925-01-13,0,same_date_different_recording,176,0.5040480025857463,0.9803978204727173,-0.005351231876546894,0.03413239479191964,0.7623448182544188,0.5760794855851941,0.412365501683404,0.39519092088022856
S2_set_1,S3_set_1,1925-01-13,1925-01-15,2,different_date,176,0.3656513045786241,1.1351397037506104,-0.00523957472883096,0.032954685562775296,0.6730311866480296,0.5019214234119025,0.20076327974518524,0.04755211913913899
S2_set_1,S3_set_2,1925-01-13,1925-01-15,2,different_date,176,0.32281225468116415,1.2548881769180298,0.0023853793564936167,0.03146267451828132,0.5872066580704635,0.4256109493082705,0.22047115884146315,0.19528013125970767
S2_set_1,S4_set_1,1925-01-13,1925-01-19,6,different_date,176,0.4133231542324936,1.075158953666687,-0.012825480991091051,0.039252882284542726,0.6592766964284043,0.4504682479335246,0.3568661106246541,0.15150313982130503
S2_set_1,S4_set_2,1925-01-13,1925-01-19,6,different_date,176,0.462878191515156,0.9740235805511475,-0.0066500505320773486,0.037218862995429605,0.7322168956861848,0.4656798493732532,0.35807188115185584,0.1981871820387007
S2_set_1,S5_set_1,1925-01-13,1925-01-20,7,different_date,176,0.44907203553081076,1.0007541179656982,-0.0013132059924046218,0.040961923492982354,0.731272637081261,0.3472795661743203,0.2365188943436,0.19884350968324416
