left_tag,right_tag,replicate,r_fixed_column_row_shuffle
ses-20120924,ses-20120926,42,-0.08435201996205505
ses-20120924,ses-20120926,43,0.011914860865061924
ses-20120924,ses-20120926,44,0.16411918276613346
ses-20120924,ses-20120926,45,0.284183754878663
ses-20120924,ses-20120926,46,-0.05241144348758223
ses-20120924,ses-20120926,47,0.2599966698804771
ses-20120924,ses-20120926,48,-0.1201458018782522
ses-20120924,ses-20120926,49,0.038261769009249304
ses-20120924,ses-20120926,50,0.13224770382386933
ses-20120924,ses-20120926,51,-0.007699461535756603
ses-20120924,ses-20120926,52,-0.07248535774524985
ses-20120924,ses-20120926,53,-0.08093406328374105
ses-20120924,ses-20120926,54,-0.09427065044992686
ses-20120924,ses-20120926,55,-0.09792897851513631
ses-20120924,ses-20120926,56,0.1759866178964095
ses-20120924,ses-20120926,57,-0.08268265123122955
ses-20120924,ses-20120926,58,0.14670380503114325
ses-20120924,ses-20120926,59,0.02116666772546726
ses-20120924,ses-20120926,60,0.11885888129076044
ses-20120924,ses-20120926,61,-0.17016532894511488
ses-20120924,ses-20120926,62,0.1681143584856244
ses-20120924,ses-20120926,63,0.12248469393287532
ses-20120924,ses-20120926,64,-0.029388168522983923
ses-20120924,ses-20120926,65,0.10695894228923229
ses-20120924,ses-20120926,66,-0.08273174574514634
ses-20120924,ses-20120926,67,-0.1508952816920895
ses-20120924,ses-20120926,68,0.2031132833471696
ses-20120924,ses-20120926,69,0.15468819641957998
ses-20120924,ses-20120926,70,0.08389204411828985
ses-20120924,ses-20120926,71,-0.0228770357925089
ses-20120924,ses-20120926,72,0.016721063769880605
ses-20120924,ses-20120926,73,0.05754482220854596
ses-20120924,ses-20120926,74,-0.0455490647825284
ses-20120924,ses-20120926,75,0.2329404790085761
ses-20120924,ses-20120926,76,-0.0205103534793841
ses-20120924,ses-20120926,77,-0.2480922519482828
ses-20120924,ses-20120926,78,0.10646010177880796
ses-20120924,ses-20120926,79,-0.04796384285332014
ses-20120924,ses-20120926,80,0.013528049416174867
ses-20120924,ses-20120926,81,0.07515599004891547
ses-20120924,ses-20120926,82,-0.08608980846029088
ses-20120924,ses-20120926,83,0.2871569117789161
ses-20120924,ses-20120926,84,-0.15443080013527344
ses-20120924,ses-20120926,85,0.0380050480615658
ses-20120924,ses-20120926,86,0.004067180781359747
ses-20120924,ses-20120926,87,0.026620515013200525
ses-20120924,ses-20120926,88,0.08128678344690242
ses-20120924,ses-20120926,89,0.0018579577049758983
ses-20120924,ses-20120926,90,-0.0015464292156447115
ses-20120924,ses-20120926,91,-0.0924592496558716
ses-20120924,ses-20120926,92,0.1973322992575704
ses-20120924,ses-20120926,93,0.14484068175684292
ses-20120924,ses-20120926,94,0.3165674125704731
ses-20120924,ses-20120926,95,-0.05392151808475376
ses-20120924,ses-20120926,96,-0.03784893519766124
ses-20120924,ses-20120926,97,0.2552429597957936
ses-20120924,ses-20120926,98,-0.18254016943629273
ses-20120924,ses-20120926,99,-0.09809880388219198
ses-20120924,ses-20120926,100,-0.07632746015451412
ses-20120924,ses-20120926,101,-0.16027069063996807
ses-20120924,ses-20120926,102,-0.05049175035030231
ses-20120924,ses-20120926,103,0.3772721436166513
ses-20120924,ses-20120926,104,-0.1427718914616622
ses-20120924,ses-20120926,105,-0.11132895928554547
ses-20120924,ses-20120926,106,0.12188834016487497
ses-20120924,ses-20120926,107,0.15134797933206995
ses-20120924,ses-20120926,108,0.09811509670111485
ses-20120924,ses-20120926,109,-0.0680840351585268
ses-20120924,ses-20120926,110,0.10572005993662785
ses-20120924,ses-20120926,111,0.20455686378974478
ses-20120924,ses-20120926,112,-0.23932424203480876
ses-20120924,ses-20120926,113,0.20470649321948411
ses-20120924,ses-20120926,114,0.15946640867355413
ses-20120924,ses-20120926,115,0.11048123627200995
ses-20120924,ses-20120926,116,0.09312561763402939
ses-20120924,ses-20120926,117,-0.09844583051386052
ses-20120924,ses-20120926,118,0.2527065338882868
ses-20120924,ses-20120926,119,-0.07182092456848821
ses-20120924,ses-20120926,120,0.06389561791768053
ses-20120924,ses-20120926,121,0.05948893855068508
ses-20120924,ses-20120926,122,-0.03153330231410043
ses-20120924,ses-20120926,123,-0.1182515178944856
ses-20120924,ses-20120926,124,0.010378754787424116
ses-20120924,ses-20120926,125,-0.003984805656514096
ses-20120924,ses-20120926,126,-0.009176282082281316
ses-20120924,ses-20120926,127,-0.014079153156258505
ses-20120924,ses-20120926,128,0.011414942273346051
ses-20120924,ses-20120926,129,-0.08190214274570258
ses-20120924,ses-20120926,130,0.13469444768931055
ses-20120924,ses-20120926,131,0.1337398986143267
ses-20120924,ses-20120926,132,-0.0827677482328416
ses-20120924,ses-20120926,133,-0.039100927569796946
ses-20120924,ses-20120926,134,-0.1783565992161436
ses-20120924,ses-20120926,135,0.03653905617462861
ses-20120924,ses-20120926,136,-0.053517903987760164
ses-20120924,ses-20120926,137,-0.07624175602839701
ses-20120924,ses-20120926,138,0.03427729130762058
ses-20120924,ses-20120926,139,-0.21042815338582477
ses-20120924,ses-20120926,140,-0.10889386763014537
ses-20120924,ses-20120926,141,0.0020870519453135917
ses-20120924,ses-20120926,142,-0.05672839496065029
ses-20120924,ses-20120926,143,0.0519463957462861
ses-20120924,ses-20120926,144,-0.05635947272563739
ses-20120924,ses-20120926,145,-0.15920044805119116
ses-20120924,ses-20120926,146,0.04766977646069065
ses-20120924,ses-20120926,147,0.21924954511679068
ses-20120924,ses-20120926,148,-0.025933340478512364
ses-20120924,ses-20120926,149,-0.026427739713604716
ses-20120924,ses-20120926,150,-0.12929712924700787
ses-20120924,ses-20120926,151,0.12584126783964594
ses-20120924,ses-20120926,152,-0.1264007741365718
ses-20120924,ses-20120926,153,-0.014637351730306782
ses-20120924,ses-20120926,154,-0.10128176242760983
ses-20120924,ses-20120926,155,0.091568906029988
ses-20120924,ses-20120926,156,0.155464236235248
ses-20120924,ses-20120926,157,0.029777143574708405
ses-20120924,ses-20120926,158,0.19310364401785055
ses-20120924,ses-20120926,159,-0.1297675616514179
ses-20120924,ses-20120926,160,0.005530901335470879
ses-20120924,ses-20120926,161,-0.00011911652779572052
ses-20120924,ses-20120926,162,-0.05094265860585504
ses-20120924,ses-20120926,163,0.2259386368599238
ses-20120924,ses-20120926,164,0.18271366938388092
ses-20120924,ses-20120926,165,-0.03402145893417683
ses-20120924,ses-20120926,166,-0.036723346948360165
ses-20120924,ses-20120926,167,0.053609636994662035
ses-20120924,ses-20120926,168,-0.11045286804638779
ses-20120924,ses-20120926,169,0.055151657144225034
ses-20120924,ses-20120926,170,0.32515951331457077
ses-20120924,ses-20120926,171,0.2791598238471829
ses-20120924,ses-20120926,172,0.11246436822036783
ses-20120924,ses-20120926,173,-0.13989423442389246
ses-20120924,ses-20120926,174,-0.0012492837789367722
ses-20120924,ses-20120926,175,0.15030122076696387
ses-20120924,ses-20120926,176,0.16317478602637236
ses-20120924,ses-20120926,177,0.04876887652220377
ses-20120924,ses-20120926,178,0.08025814565930003
ses-20120924,ses-20120926,179,-0.04947607195675906
ses-20120924,ses-20120926,180,0.024739812102467135
ses-20120924,ses-20120926,181,0.14939559639073247
ses-20120924,ses-20120926,182,-0.042856872812378564
ses-20120924,ses-20120926,183,0.11225429228822457
ses-20120924,ses-20120926,184,-0.04372564504318373
ses-20120924,ses-20120926,185,0.1845121893679678
ses-20120924,ses-20120926,186,-0.04570022482154319
ses-20120924,ses-20120926,187,-0.08478661003539176
ses-20120924,ses-20120926,188,0.03716733941693229
ses-20120924,ses-20120926,189,-0.06308641555070497
ses-20120924,ses-20120926,190,-0.07424905846616246
ses-20120924,ses-20120926,191,-0.00210182613477556
ses-20120924,ses-20120926,192,0.22372935383513207
ses-20120924,ses-20120926,193,-0.09823644070142128
ses-20120924,ses-20120926,194,0.009700302525947856
ses-20120924,ses-20120926,195,-0.13778272740643593
ses-20120924,ses-20120926,196,-0.06652203470916829
ses-20120924,ses-20120926,197,-0.1702580382398391
ses-20120924,ses-20120926,198,-0.09872528639547236
ses-20120924,ses-20120926,199,-0.04047271100130842
ses-20120924,ses-20120927,0,0.02697283305577999
ses-20120924,ses-20120927,1,0.2453516869289694
ses-20120924,ses-20120927,2,-0.009418525262294697
ses-20120924,ses-20120927,3,0.25754200734351756
ses-20120924,ses-20120927,4,-0.04682519199876986
ses-20120924,ses-20120927,5,0.24288964312190683
ses-20120924,ses-20120927,6,0.19300479274107732
ses-20120924,ses-20120927,7,0.2798264810253291
ses-20120924,ses-20120927,8,-0.019348545862500767
ses-20120924,ses-20120927,9,0.00033516838072192756
ses-20120924,ses-20120927,10,0.05785583378972367
ses-20120924,ses-20120927,11,0.2062947412745372
ses-20120924,ses-20120927,12,-0.0225268763222878
ses-20120924,ses-20120927,13,0.15367651308959843
ses-20120924,ses-20120927,14,-0.1543639052106949
ses-20120924,ses-20120927,15,-0.19130446600688952
ses-20120924,ses-20120927,16,0.03354274138851025
ses-20120924,ses-20120927,17,-0.0643782476921693
ses-20120924,ses-20120927,18,-0.05492076088002517
ses-20120924,ses-20120927,19,-0.27999049227513606
ses-20120924,ses-20120927,20,-0.02238447009357399
ses-20120924,ses-20120927,21,-0.10518937357948874
ses-20120924,ses-20120927,22,-0.16794105691186195
ses-20120924,ses-20120927,23,0.183233330516802
ses-20120924,ses-20120927,24,-0.16449818399445942
ses-20120924,ses-20120927,25,-0.13185480781554826
ses-20120924,ses-20120927,26,0.042400954323223536
ses-20120924,ses-20120927,27,0.012158628266598498
ses-20120924,ses-20120927,28,0.03507637922452051
ses-20120924,ses-20120927,29,-0.10834369269941707
ses-20120924,ses-20120927,30,0.05571218786052033
ses-20120924,ses-20120927,31,0.16193615962841493
ses-20120924,ses-20120927,32,-0.08977380922016218
ses-20120924,ses-20120927,33,0.005028471683466195
ses-20120924,ses-20120927,34,-0.12252213067795095
ses-20120924,ses-20120927,35,-0.21090005197289952
ses-20120924,ses-20120927,36,-0.02475627456183941
ses-20120924,ses-20120927,37,0.07193859090378887
ses-20120924,ses-20120927,38,-0.03806947657103715
ses-20120924,ses-20120927,39,0.008585385064915555
ses-20120924,ses-20120927,40,0.022728322962961043
ses-20120924,ses-20120927,41,-0.28399661045064567
ses-20120924,ses-20120927,42,-0.289175018805686
ses-20120924,ses-20120927,43,-0.12316983237953444
ses-20120924,ses-20120927,44,-0.103410432171126
ses-20120924,ses-20120927,45,-0.12087617936224537
ses-20120924,ses-20120927,46,0.027501000525476542
ses-20120924,ses-20120927,47,0.02076772183205984
ses-20120924,ses-20120927,48,0.02940697859820346
ses-20120924,ses-20120927,49,0.02772597863909102
ses-20120924,ses-20120927,50,0.007602562226991239
ses-20120924,ses-20120927,51,-0.09404554796363826
ses-20120924,ses-20120927,52,-0.03558141477176895
ses-20120924,ses-20120927,53,-0.1776833597925408
ses-20120924,ses-20120927,54,-0.18706549997397012
ses-20120924,ses-20120927,55,-0.10518678955334748
ses-20120924,ses-20120927,56,-0.011977855118694085
ses-20120924,ses-20120927,57,-0.15683430739702953
ses-20120924,ses-20120927,58,-0.2667118369156638
ses-20120924,ses-20120927,59,0.12036698509259076
ses-20120924,ses-20120927,60,-0.027128494888467036
ses-20120924,ses-20120927,61,-0.12854189524516157
ses-20120924,ses-20120927,62,0.17744179426122245
ses-20120924,ses-20120927,63,-0.0682925722433199
ses-20120924,ses-20120927,64,-0.06116073894784705
ses-20120924,ses-20120927,65,-0.055486085938666455
ses-20120924,ses-20120927,66,0.05195091237338206
ses-20120924,ses-20120927,67,0.09957206876563435
ses-20120924,ses-20120927,68,0.15832164472594248
ses-20120924,ses-20120927,69,-0.09478476636227183
ses-20120924,ses-20120927,70,-0.01633570039349557
ses-20120924,ses-20120927,71,-0.0225137614287717
ses-20120924,ses-20120927,72,0.09023469479035381
ses-20120924,ses-20120927,73,-0.03613466269219006
ses-20120924,ses-20120927,74,0.14758985001531935
ses-20120924,ses-20120927,75,-0.01813937032395722
ses-20120924,ses-20120927,76,0.025996406921427264
ses-20120924,ses-20120927,77,0.15051363330285547
ses-20120924,ses-20120927,78,-0.044505295822668156
ses-20120924,ses-20120927,79,0.00730435491497757
ses-20120924,ses-20120927,80,-0.017932752381709532
ses-20120924,ses-20120927,81,-0.12598858443081162
ses-20120924,ses-20120927,82,-0.04471428861818149
ses-20120924,ses-20120927,83,0.14808553975313096
ses-20120924,ses-20120927,84,-0.019908668197193016
ses-20120924,ses-20120927,85,-0.008880980328297122
ses-20120924,ses-20120927,86,0.060992006456195916
ses-20120924,ses-20120927,87,0.14887251241780675
ses-20120924,ses-20120927,88,-0.13580931450274766
ses-20120924,ses-20120927,89,-0.13242012716293575
ses-20120924,ses-20120927,90,-0.05360302779562363
ses-20120924,ses-20120927,91,-0.13339644790449132
ses-20120924,ses-20120927,92,-0.07224150837284657
ses-20120924,ses-20120927,93,0.10972261370232396
ses-20120924,ses-20120927,94,-0.06723138597104397
ses-20120924,ses-20120927,95,-0.1876656824668165
ses-20120924,ses-20120927,96,0.002261387779979626
ses-20120924,ses-20120927,97,-0.025812151801940676
ses-20120924,ses-20120927,98,0.05204433594207816
ses-20120924,ses-20120927,99,0.12595028621056
ses-20120924,ses-20120927,100,-0.02433265368602352
ses-20120924,ses-20120927,101,0.08750412637264911
ses-20120924,ses-20120927,102,0.28589313298625185
ses-20120924,ses-20120927,103,-0.1256775309789255
ses-20120924,ses-20120927,104,0.1099837373254287
ses-20120924,ses-20120927,105,0.02464917399747374
ses-20120924,ses-20120927,106,-0.11682289897120172
ses-20120924,ses-20120927,107,0.09072266734190204
ses-20120924,ses-20120927,108,0.17711322053715495
ses-20120924,ses-20120927,109,0.15549939037583033
ses-20120924,ses-20120927,110,0.09188343939959308
ses-20120924,ses-20120927,111,-0.1631321892620031
ses-20120924,ses-20120927,112,0.0781540989063681
ses-20120924,ses-20120927,113,-0.05190199341558479
ses-20120924,ses-20120927,114,0.08639425976142057
ses-20120924,ses-20120927,115,-0.12625397292105894
ses-20120924,ses-20120927,116,-0.03305466372307812
ses-20120924,ses-20120927,117,0.1004866508660095
ses-20120924,ses-20120927,118,-0.09695817076247563
ses-20120924,ses-20120927,119,-0.08011731485282528
ses-20120924,ses-20120927,120,0.06757371017309775
ses-20120924,ses-20120927,121,-0.0081636429619003
ses-20120924,ses-20120927,122,0.054524413473502086
ses-20120924,ses-20120927,123,0.00572848279619543
ses-20120924,ses-20120927,124,0.055192207030913966
ses-20120924,ses-20120927,125,-0.09050024619161377
ses-20120924,ses-20120927,126,0.029265143771146713
ses-20120924,ses-20120927,127,-0.050468175217960876
ses-20120924,ses-20120927,128,-0.01863927760063283
ses-20120924,ses-20120927,129,-0.0561146527398964
ses-20120924,ses-20120927,130,0.028660789167814768
ses-20120924,ses-20120927,131,0.07321903217410569
ses-20120924,ses-20120927,132,0.10571673736540538
ses-20120924,ses-20120927,133,-0.1308706847888637
ses-20120924,ses-20120927,134,-0.005210534904146346
ses-20120924,ses-20120927,135,-0.05522553218558967
ses-20120924,ses-20120927,136,-0.07268462739679768
ses-20120924,ses-20120927,137,-0.009076196251765397
ses-20120924,ses-20120927,138,-0.02127651041080014
ses-20120924,ses-20120927,139,-0.0223579434146944
ses-20120924,ses-20120927,140,-0.04394513398468879
ses-20120924,ses-20120927,141,0.06597540264105839
ses-20120924,ses-20120927,142,-0.12484579984065543
ses-20120924,ses-20120927,143,0.047022176554974024
ses-20120924,ses-20120927,144,-0.03484255975156445
ses-20120924,ses-20120927,145,0.07585138396175754
ses-20120924,ses-20120927,146,-0.1094458195111583
ses-20120924,ses-20120927,147,-0.02591570797550506
ses-20120924,ses-20120927,148,0.15511598319628958
ses-20120924,ses-20120927,149,0.017362787810632312
ses-20120924,ses-20120927,150,0.04115862448870714
ses-20120924,ses-20120927,151,-0.08585850526595618
ses-20120924,ses-20120927,152,0.2254720587216127
ses-20120924,ses-20120927,153,-0.02531692998196722
ses-20120924,ses-20120927,154,-0.13837213480231986
ses-20120924,ses-20120927,155,0.18618561373266693
ses-20120924,ses-20120927,156,-0.029875860629621664
ses-20120924,ses-20120927,157,0.05486111300366783
ses-20120924,ses-20120927,158,0.018795422394776037
ses-20120924,ses-20120927,159,-0.116089854447834
ses-20120924,ses-20120927,160,0.07096122835990651
ses-20120924,ses-20120927,161,-0.18350905726816313
ses-20120924,ses-20120927,162,-0.13260059956582734
ses-20120924,ses-20120927,163,-0.101801014213511
ses-20120924,ses-20120927,164,0.06824400802938298
ses-20120924,ses-20120927,165,-0.13239848739457533
ses-20120924,ses-20120927,166,0.2651428732480688
ses-20120924,ses-20120927,167,0.07663471081549945
ses-20120924,ses-20120927,168,-0.15797870560996546
ses-20120924,ses-20120927,169,0.05767370376653757
ses-20120924,ses-20120927,170,0.07331248845359119
ses-20120924,ses-20120927,171,0.12861291303330352
ses-20120924,ses-20120927,172,0.13086832113106395
ses-20120924,ses-20120927,173,-0.07236174992457421
ses-20120924,ses-20120927,174,0.0775944815337358
ses-20120924,ses-20120927,175,-0.010312431726699574
ses-20120924,ses-20120927,176,0.03417302058147908
ses-20120924,ses-20120927,177,0.026141984314301498
ses-20120924,ses-20120927,178,-0.11340312388594331
ses-20120924,ses-20120927,179,0.04077961371540216
ses-20120924,ses-20120927,180,0.08371197448202107
ses-20120924,ses-20120927,181,0.0063603664847296645
ses-20120924,ses-20120927,182,-0.0605865066623181
ses-20120924,ses-20120927,183,-0.018420816506550825
ses-20120924,ses-20120927,184,0.06412558725816754
ses-20120924,ses-20120927,185,-0.09724857376562629
ses-20120924,ses-20120927,186,-0.21116405299494476
ses-20120924,ses-20120927,187,0.14730289865127003
ses-20120924,ses-20120927,188,0.11397887658961182
ses-20120924,ses-20120927,189,-0.1665044300496155
ses-20120924,ses-20120927,190,0.06397540535912592
ses-20120924,ses-20120927,191,-0.16862059785082403
ses-20120924,ses-20120927,192,-0.11495288475860031
ses-20120924,ses-20120927,193,-0.027150018809779273
ses-20120924,ses-20120927,194,0.17027346145337294
ses-20120924,ses-20120927,195,-0.0697741794490811
ses-20120924,ses-20120927,196,-0.042195274073265066
ses-20120924,ses-20120927,197,0.09286187412457275
ses-20120924,ses-20120927,198,-0.09735920027082069
ses-20120924,ses-20120927,199,0.08691341356049817
ses-20120924,ses-20120928,0,-0.0354034631981824
ses-20120924,ses-20120928,1,-0.031167725474025354
ses-20120924,ses-20120928,2,0.037298746366835785
ses-20120924,ses-20120928,3,-0.0929660716114613
ses-20120924,ses-20120928,4,-0.16062645621272686
ses-20120924,ses-20120928,5,0.21957555253901748
ses-20120924,ses-20120928,6,-0.035393936856830115
ses-20120924,ses-20120928,7,0.18629264992838707
ses-20120924,ses-20120928,8,0.026424590427969356
ses-20120924,ses-20120928,9,0.033336145162187705
ses-20120924,ses-20120928,10,0.06208932070915129
ses-20120924,ses-20120928,11,-0.16685324243796526
ses-20120924,ses-20120928,12,0.1978102709989109
ses-20120924,ses-20120928,13,-0.09086941478803255
ses-20120924,ses-20120928,14,0.1127094287011681
ses-20120924,ses-20120928,15,-0.06620329764527821
ses-20120924,ses-20120928,16,-0.08738853778566819
ses-20120924,ses-20120928,17,0.0009473017366595129
ses-20120924,ses-20120928,18,-0.023194232579613557
ses-20120924,ses-20120928,19,-0.11478494971573572
ses-20120924,ses-20120928,20,0.1776043389347957
ses-20120924,ses-20120928,21,-0.10764144356667082
ses-20120924,ses-20120928,22,-0.08561643768286781
ses-20120924,ses-20120928,23,-0.06298605572154746
ses-20120924,ses-20120928,24,-0.1276464885064263
ses-20120924,ses-20120928,25,-0.04873161151775968
ses-20120924,ses-20120928,26,-0.0222650577451102
ses-20120924,ses-20120928,27,-0.08279338717868381
ses-20120924,ses-20120928,28,-0.01990348660550472
ses-20120924,ses-20120928,29,0.19406901865795562
ses-20120924,ses-20120928,30,-0.11496752339859845
ses-20120924,ses-20120928,31,0.09290301441331843
ses-20120924,ses-20120928,32,-0.04619837614055528
ses-20120924,ses-20120928,33,-0.031390983835412486
ses-20120924,ses-20120928,34,0.10653299185643146
ses-20120924,ses-20120928,35,-0.0020617589875507594
ses-20120924,ses-20120928,36,-0.06558596904164073
ses-20120924,ses-20120928,37,-0.013752910652714778
ses-20120924,ses-20120928,38,-0.006945447497345546
ses-20120924,ses-20120928,39,-0.02378643974168652
ses-20120924,ses-20120928,40,-0.037967811807073315
ses-20120924,ses-20120928,41,-0.14411482852547006
ses-20120924,ses-20120928,42,0.010336039371152997
ses-20120924,ses-20120928,43,0.008365351789613427
ses-20120924,ses-20120928,44,-0.0012939957106315385
ses-20120924,ses-20120928,45,-0.08364360573683387
ses-20120924,ses-20120928,46,0.11510455095432011
ses-20120924,ses-20120928,47,-0.008001863225588352
ses-20120924,ses-20120928,48,0.07997944275763874
ses-20120924,ses-20120928,49,0.23262013334429832
ses-20120924,ses-20120928,50,0.041308655863845765
ses-20120924,ses-20120928,51,-0.14462185717364995
ses-20120924,ses-20120928,52,-0.05124696423284486
ses-20120924,ses-20120928,53,-0.08899777921544466
ses-20120924,ses-20120928,54,-0.09336440943059544
ses-20120924,ses-20120928,55,-0.03916678818319606
ses-20120924,ses-20120928,56,-0.1771554584958045
ses-20120924,ses-20120928,57,-0.032585943094069994
ses-20120924,ses-20120928,58,-0.09166350533097747
ses-20120924,ses-20120928,59,-0.006828549351518671
ses-20120924,ses-20120928,60,-0.17649063751001542
ses-20120924,ses-20120928,61,-0.09321232145685304
ses-20120924,ses-20120928,62,0.16541419523092746
ses-20120924,ses-20120928,63,-0.12798170508133508
ses-20120924,ses-20120928,64,-0.21269599843669093
ses-20120924,ses-20120928,65,-0.002628657613398989
ses-20120924,ses-20120928,66,0.042406697524839
ses-20120924,ses-20120928,67,-0.13882701339248474
ses-20120924,ses-20120928,68,0.179907004587187
ses-20120924,ses-20120928,69,0.059847675890637296
ses-20120924,ses-20120928,70,0.323143200482576
ses-20120924,ses-20120928,71,-0.01683862472187756
ses-20120924,ses-20120928,72,0.2369240600204259
ses-20120924,ses-20120928,73,-0.09253550060294395
ses-20120924,ses-20120928,74,0.13632038931194318
ses-20120924,ses-20120928,75,-0.06567693898730374
ses-20120924,ses-20120928,76,0.06755620419003382
ses-20120924,ses-20120928,77,-0.005052925241790707
ses-20120924,ses-20120928,78,-0.06033531231109236
ses-20120924,ses-20120928,79,0.08664554743919681
ses-20120924,ses-20120928,80,0.2976134440345572
ses-20120924,ses-20120928,81,0.07566847557824323
ses-20120924,ses-20120928,82,-0.004876695246217307
ses-20120924,ses-20120928,83,0.15108667173941567
ses-20120924,ses-20120928,84,-0.15442163791363034
ses-20120924,ses-20120928,85,-0.12434293800446017
ses-20120924,ses-20120928,86,-0.09609056894571788
ses-20120924,ses-20120928,87,-0.09612223858384006
ses-20120924,ses-20120928,88,-0.14159479720298898
ses-20120924,ses-20120928,89,0.28136054764571494
ses-20120924,ses-20120928,90,-0.023510661404640764
ses-20120924,ses-20120928,91,-0.01309933309227618
ses-20120924,ses-20120928,92,-0.020983399877823918
ses-20120924,ses-20120928,93,0.11241575284193413
ses-20120924,ses-20120928,94,0.1699014243788438
ses-20120924,ses-20120928,95,-0.03321162132951013
ses-20120924,ses-20120928,96,0.1348933773563723
ses-20120924,ses-20120928,97,-0.14013120669496004
ses-20120924,ses-20120928,98,-0.031197185470179193
ses-20120924,ses-20120928,99,-0.14805851147960641
ses-20120924,ses-20120928,100,-0.14090716008996718
ses-20120924,ses-20120928,101,0.1972969707092852
ses-20120924,ses-20120928,102,-0.05143056963605493
ses-20120924,ses-20120928,103,0.09620743946547732
ses-20120924,ses-20120928,104,-0.09287291946766628
ses-20120924,ses-20120928,105,0.18918615949018408
ses-20120924,ses-20120928,106,-0.02739869863230342
ses-20120924,ses-20120928,107,0.24154075452111948
ses-20120924,ses-20120928,108,-0.10905721060566408
ses-20120924,ses-20120928,109,0.20823479093403224
ses-20120924,ses-20120928,110,0.03372585788833649
ses-20120924,ses-20120928,111,0.047078137630986464
ses-20120924,ses-20120928,112,-0.03686645212255523
ses-20120924,ses-20120928,113,0.04709759336814759
ses-20120924,ses-20120928,114,-0.01283283435225376
ses-20120924,ses-20120928,115,-0.0996460541290296
ses-20120924,ses-20120928,116,0.07391191225056346
ses-20120924,ses-20120928,117,0.1398918663615106
ses-20120924,ses-20120928,118,-0.14305402179509563
ses-20120924,ses-20120928,119,0.10324773499515935
ses-20120924,ses-20120928,120,-0.038181317188463015
ses-20120924,ses-20120928,121,0.06962107711476205
ses-20120924,ses-20120928,122,0.13459260561727526
ses-20120924,ses-20120928,123,0.06919372759004058
ses-20120924,ses-20120928,124,-0.01958412637397013
ses-20120924,ses-20120928,125,-0.10464482253510318
ses-20120924,ses-20120928,126,-0.11760704331380095
ses-20120924,ses-20120928,127,0.16334836024122593
ses-20120924,ses-20120928,128,-0.03929245247269461
ses-20120924,ses-20120928,129,0.08932983474047171
ses-20120924,ses-20120928,130,-0.016464214509699277
ses-20120924,ses-20120928,131,-0.13081528072840662
ses-20120924,ses-20120928,132,-0.1818345295759633
ses-20120924,ses-20120928,133,0.12257646533473858
ses-20120924,ses-20120928,134,0.07982787498766496
ses-20120924,ses-20120928,135,0.03479679132569442
ses-20120924,ses-20120928,136,0.11366030984193903
ses-20120924,ses-20120928,137,-0.004919397632827325
ses-20120924,ses-20120928,138,-0.010063173972335573
ses-20120924,ses-20120928,139,0.12247859602993422
ses-20120924,ses-20120928,140,0.02262668641611
ses-20120924,ses-20120928,141,-0.08014278255415758
ses-20120924,ses-20120928,142,-0.07570203057347108
ses-20120924,ses-20120928,143,-0.11233892917153587
ses-20120924,ses-20120928,144,-0.16310901306154324
ses-20120924,ses-20120928,145,0.02354369215939664
