tag,date,source_or_held_out,fixed_column,feature_index,feature,T_source_normalized
ses-20120924,2012-09-24,source_held_in,12,1,axis_2,-0.14156244695186615
ses-20120924,2012-09-24,source_held_in,12,2,axis_3,0.013505439274013042
ses-20120924,2012-09-24,source_held_in,12,3,axis_4,0.04941824451088905
ses-20120924,2012-09-24,source_held_in,13,0,axis_1,-0.8616178631782532
ses-20120924,2012-09-24,source_held_in,13,1,axis_2,-0.33794090151786804
ses-20120924,2012-09-24,source_held_in,13,2,axis_3,-0.041931964457035065
ses-20120924,2012-09-24,source_held_in,13,3,axis_4,-0.12540346384048462
ses-20120924,2012-09-24,source_held_in,14,0,axis_1,-1.4464833736419678
ses-20120924,2012-09-24,source_held_in,14,1,axis_2,-0.08897769451141357
ses-20120924,2012-09-24,source_held_in,14,2,axis_3,0.07008886337280273
ses-20120924,2012-09-24,source_held_in,14,3,axis_4,-0.0169270858168602
ses-20120924,2012-09-24,source_held_in,15,0,axis_1,0.1867205947637558
ses-20120924,2012-09-24,source_held_in,15,1,axis_2,0.22958925366401672
ses-20120924,2012-09-24,source_held_in,15,2,axis_3,0.11253244429826736
ses-20120924,2012-09-24,source_held_in,15,3,axis_4,-0.04741092771291733
ses-20120924,2012-09-24,source_held_in,16,0,axis_1,-1.3005274534225464
ses-20120924,2012-09-24,source_held_in,16,1,axis_2,-0.19826479256153107
ses-20120924,2012-09-24,source_held_in,16,2,axis_3,0.07844570279121399
ses-20120924,2012-09-24,source_held_in,16,3,axis_4,0.05589303374290466
ses-20120924,2012-09-24,source_held_in,17,0,axis_1,0.8349210619926453
ses-20120924,2012-09-24,source_held_in,17,1,axis_2,1.1688377857208252
ses-20120924,2012-09-24,source_held_in,17,2,axis_3,-0.04701210930943489
ses-20120924,2012-09-24,source_held_in,17,3,axis_4,0.3476446568965912
ses-20120924,2012-09-24,source_held_in,18,0,axis_1,2.206418991088867
ses-20120924,2012-09-24,source_held_in,18,1,axis_2,-0.4120023250579834
ses-20120924,2012-09-24,source_held_in,18,2,axis_3,0.04524754732847214
ses-20120924,2012-09-24,source_held_in,18,3,axis_4,-0.07897297292947769
ses-20120924,2012-09-24,source_held_in,19,0,axis_1,1.39664888381958
ses-20120924,2012-09-24,source_held_in,19,1,axis_2,-0.5530086755752563
ses-20120924,2012-09-24,source_held_in,19,2,axis_3,0.07085451483726501
ses-20120924,2012-09-24,source_held_in,19,3,axis_4,0.06493080407381058
ses-20120924,2012-09-24,source_held_in,20,0,axis_1,-1.4806076288223267
ses-20120924,2012-09-24,source_held_in,20,1,axis_2,-0.1518961638212204
ses-20120924,2012-09-24,source_held_in,20,2,axis_3,0.009820853359997272
ses-20120924,2012-09-24,source_held_in,20,3,axis_4,-0.011236707679927349
ses-20120924,2012-09-24,source_held_in,21,0,axis_1,-0.31645533442497253
ses-20120924,2012-09-24,source_held_in,21,1,axis_2,0.013292915187776089
ses-20120924,2012-09-24,source_held_in,21,2,axis_3,-0.11672615259885788
ses-20120924,2012-09-24,source_held_in,21,3,axis_4,-0.015650801360607147
ses-20120924,2012-09-24,source_held_in,22,0,axis_1,0.5344094634056091
ses-20120924,2012-09-24,source_held_in,22,1,axis_2,-0.19786101579666138
ses-20120924,2012-09-24,source_held_in,22,2,axis_3,-0.028056878596544266
ses-20120924,2012-09-24,source_held_in,22,3,axis_4,-0.11993592977523804
ses-20120924,2012-09-24,source_held_in,23,0,axis_1,-0.5430107116699219
ses-20120924,2012-09-24,source_held_in,23,1,axis_2,-0.20076389610767365
ses-20120924,2012-09-24,source_held_in,23,2,axis_3,0.06296098232269287
ses-20120924,2012-09-24,source_held_in,23,3,axis_4,-0.06041746214032173
ses-20120924,2012-09-24,source_held_in,24,0,axis_1,-0.06941590458154678
ses-20120924,2012-09-24,source_held_in,24,1,axis_2,-0.4452314078807831
ses-20120924,2012-09-24,source_held_in,24,2,axis_3,-0.007307408843189478
ses-20120924,2012-09-24,source_held_in,24,3,axis_4,-0.026387901976704597
ses-20120924,2012-09-24,source_held_in,25,0,axis_1,-0.5634486675262451
ses-20120924,2012-09-24,source_held_in,25,1,axis_2,-0.41952577233314514
ses-20120924,2012-09-24,source_held_in,25,2,axis_3,-0.007598450873047113
ses-20120924,2012-09-24,source_held_in,25,3,axis_4,0.002849708776921034
ses-20120924,2012-09-24,source_held_in,26,0,axis_1,0.5427163243293762
ses-20120924,2012-09-24,source_held_in,26,1,axis_2,-0.36363208293914795
ses-20120924,2012-09-24,source_held_in,26,2,axis_3,0.04382568597793579
ses-20120924,2012-09-24,source_held_in,26,3,axis_4,-0.0508456751704216
ses-20120924,2012-09-24,source_held_in,27,0,axis_1,0.3413146734237671
ses-20120924,2012-09-24,source_held_in,27,1,axis_2,-0.11127839982509613
ses-20120924,2012-09-24,source_held_in,27,2,axis_3,-0.03172219917178154
ses-20120924,2012-09-24,source_held_in,27,3,axis_4,0.000678276875987649
ses-20120924,2012-09-24,source_held_in,28,0,axis_1,0.04639852046966553
ses-20120924,2012-09-24,source_held_in,28,1,axis_2,-0.19839072227478027
ses-20120924,2012-09-24,source_held_in,28,2,axis_3,-0.06481486558914185
ses-20120924,2012-09-24,source_held_in,28,3,axis_4,-0.1251431554555893
ses-20120924,2012-09-24,source_held_in,29,0,axis_1,-1.0397502183914185
ses-20120924,2012-09-24,source_held_in,29,1,axis_2,-0.25743815302848816
ses-20120924,2012-09-24,source_held_in,29,2,axis_3,0.006706207524985075
ses-20120924,2012-09-24,source_held_in,29,3,axis_4,-0.0004435775335878134
ses-20120924,2012-09-24,source_held_in,30,0,axis_1,-1.63055419921875
ses-20120924,2012-09-24,source_held_in,30,1,axis_2,-0.2320309281349182
ses-20120924,2012-09-24,source_held_in,30,2,axis_3,0.03576453775167465
ses-20120924,2012-09-24,source_held_in,30,3,axis_4,-0.0858042985200882
ses-20120924,2012-09-24,source_held_in,31,0,axis_1,-0.743109941482544
ses-20120924,2012-09-24,source_held_in,31,1,axis_2,-0.4884600341320038
ses-20120924,2012-09-24,source_held_in,31,2,axis_3,-0.12325314432382584
ses-20120924,2012-09-24,source_held_in,31,3,axis_4,-0.01800474524497986
ses-20120924,2012-09-24,source_held_in,32,0,axis_1,-2.1971755027770996
ses-20120924,2012-09-24,source_held_in,32,1,axis_2,-0.30633407831192017
ses-20120924,2012-09-24,source_held_in,32,2,axis_3,-0.32240164279937744
ses-20120924,2012-09-24,source_held_in,32,3,axis_4,-0.03480425104498863
ses-20120924,2012-09-24,source_held_in,33,0,axis_1,-1.2780119180679321
ses-20120924,2012-09-24,source_held_in,33,1,axis_2,0.9756611585617065
ses-20120924,2012-09-24,source_held_in,33,2,axis_3,0.34341129660606384
ses-20120924,2012-09-24,source_held_in,33,3,axis_4,-0.5236638784408569
ses-20120924,2012-09-24,source_held_in,34,0,axis_1,-1.3518120050430298
ses-20120924,2012-09-24,source_held_in,34,1,axis_2,-0.04523230344057083
ses-20120924,2012-09-24,source_held_in,34,2,axis_3,0.18454919755458832
ses-20120924,2012-09-24,source_held_in,34,3,axis_4,0.10402090102434158
ses-20120924,2012-09-24,source_held_in,35,0,axis_1,-1.7064099311828613
ses-20120924,2012-09-24,source_held_in,35,1,axis_2,0.05161137878894806
ses-20120924,2012-09-24,source_held_in,35,2,axis_3,-0.09447415173053741
ses-20120924,2012-09-24,source_held_in,35,3,axis_4,-0.25399264693260193
ses-20120924,2012-09-24,source_held_in,36,0,axis_1,3.0207912921905518
ses-20120924,2012-09-24,source_held_in,36,1,axis_2,-0.3104516565799713
ses-20120924,2012-09-24,source_held_in,36,2,axis_3,0.022476734593510628
ses-20120924,2012-09-24,source_held_in,36,3,axis_4,0.028985749930143356
ses-20120924,2012-09-24,source_held_in,37,0,axis_1,0.7111587524414062
ses-20120924,2012-09-24,source_held_in,37,1,axis_2,1.68113374710083
ses-20120924,2012-09-24,source_held_in,37,2,axis_3,0.19387008249759674
ses-20120924,2012-09-24,source_held_in,37,3,axis_4,0.7626968026161194
ses-20120924,2012-09-24,source_held_in,38,0,axis_1,1.8121980428695679
ses-20120924,2012-09-24,source_held_in,38,1,axis_2,1.5546690225601196
ses-20120924,2012-09-24,source_held_in,38,2,axis_3,0.41662710905075073
ses-20120924,2012-09-24,source_held_in,38,3,axis_4,-0.0888187438249588
ses-20120924,2012-09-24,source_held_in,39,0,axis_1,9.781336784362793
ses-20120924,2012-09-24,source_held_in,39,1,axis_2,-2.082491874694824
ses-20120924,2012-09-24,source_held_in,39,2,axis_3,0.5102800130844116
ses-20120924,2012-09-24,source_held_in,39,3,axis_4,-0.3033340573310852
ses-20120924,2012-09-24,source_held_in,40,0,axis_1,5.643368721008301
ses-20120924,2012-09-24,source_held_in,40,1,axis_2,-1.5533264875411987
ses-20120924,2012-09-24,source_held_in,40,2,axis_3,0.11342738568782806
ses-20120924,2012-09-24,source_held_in,40,3,axis_4,0.0612255223095417
ses-20120924,2012-09-24,source_held_in,41,0,axis_1,3.7442400455474854
ses-20120924,2012-09-24,source_held_in,41,1,axis_2,-0.2757391631603241
ses-20120924,2012-09-24,source_held_in,41,2,axis_3,0.05399102717638016
ses-20120924,2012-09-24,source_held_in,41,3,axis_4,-0.161117285490036
ses-20120924,2012-09-24,source_held_in,42,0,axis_1,-0.7471441030502319
ses-20120924,2012-09-24,source_held_in,42,1,axis_2,-0.1807982176542282
ses-20120924,2012-09-24,source_held_in,42,2,axis_3,0.21481752395629883
ses-20120924,2012-09-24,source_held_in,42,3,axis_4,0.03425169363617897
ses-20120924,2012-09-24,source_held_in,43,0,axis_1,-0.6604534387588501
ses-20120924,2012-09-24,source_held_in,43,1,axis_2,-0.1636941283941269
ses-20120924,2012-09-24,source_held_in,43,2,axis_3,0.040150709450244904
ses-20120924,2012-09-24,source_held_in,43,3,axis_4,0.03442738950252533
ses-20120924,2012-09-24,source_held_in,44,0,axis_1,4.6146159172058105
ses-20120924,2012-09-24,source_held_in,44,1,axis_2,0.1477682888507843
ses-20120924,2012-09-24,source_held_in,44,2,axis_3,0.2642711102962494
ses-20120924,2012-09-24,source_held_in,44,3,axis_4,-0.0778324156999588
ses-20120924,2012-09-24,source_held_in,45,0,axis_1,-0.3085293769836426
ses-20120924,2012-09-24,source_held_in,45,1,axis_2,-0.3354766070842743
ses-20120924,2012-09-24,source_held_in,45,2,axis_3,0.005342581775039434
ses-20120924,2012-09-24,source_held_in,45,3,axis_4,-0.03687234967947006
ses-20120924,2012-09-24,source_held_in,46,0,axis_1,-0.6680027842521667
ses-20120924,2012-09-24,source_held_in,46,1,axis_2,-0.21253779530525208
ses-20120924,2012-09-24,source_held_in,46,2,axis_3,0.11185470223426819
ses-20120924,2012-09-24,source_held_in,46,3,axis_4,-0.047566674649715424
ses-20120924,2012-09-24,source_held_in,47,0,axis_1,-1.7745471000671387
ses-20120924,2012-09-24,source_held_in,47,1,axis_2,-0.028935547918081284
ses-20120924,2012-09-24,source_held_in,47,2,axis_3,0.0772070363163948
ses-20120924,2012-09-24,source_held_in,47,3,axis_4,0.0004254129307810217
ses-20120924,2012-09-24,source_held_in,48,0,axis_1,-1.7711223363876343
ses-20120924,2012-09-24,source_held_in,48,1,axis_2,-0.15035860240459442
ses-20120924,2012-09-24,source_held_in,48,2,axis_3,0.0456145741045475
ses-20120924,2012-09-24,source_held_in,48,3,axis_4,0.012851327657699585
ses-20120924,2012-09-24,source_held_in,49,0,axis_1,6.691022872924805
ses-20120924,2012-09-24,source_held_in,49,1,axis_2,-2.896932601928711
ses-20120924,2012-09-24,source_held_in,49,2,axis_3,0.30076029896736145
ses-20120924,2012-09-24,source_held_in,49,3,axis_4,-0.24388015270233154
ses-20120924,2012-09-24,source_held_in,50,0,axis_1,-2.441575050354004
ses-20120924,2012-09-24,source_held_in,50,1,axis_2,-0.2957574129104614
ses-20120924,2012-09-24,source_held_in,50,2,axis_3,-0.16189834475517273
ses-20120924,2012-09-24,source_held_in,50,3,axis_4,0.5393498539924622
ses-20120924,2012-09-24,source_held_in,51,0,axis_1,-1.8092849254608154
ses-20120924,2012-09-24,source_held_in,51,1,axis_2,-0.08601487427949905
ses-20120924,2012-09-24,source_held_in,51,2,axis_3,0.0624210387468338
ses-20120924,2012-09-24,source_held_in,51,3,axis_4,-0.0026101686526089907
ses-20120924,2012-09-24,source_held_in,52,0,axis_1,-1.010618805885315
ses-20120924,2012-09-24,source_held_in,52,1,axis_2,-0.23128509521484375
ses-20120924,2012-09-24,source_held_in,52,2,axis_3,0.0048126657493412495
ses-20120924,2012-09-24,source_held_in,52,3,axis_4,0.06841950863599777
ses-20120924,2012-09-24,source_held_in,53,0,axis_1,-1.2949570417404175
ses-20120924,2012-09-24,source_held_in,53,1,axis_2,-0.09012866765260696
ses-20120924,2012-09-24,source_held_in,53,2,axis_3,0.009625903330743313
ses-20120924,2012-09-24,source_held_in,53,3,axis_4,0.07689403742551804
ses-20120924,2012-09-24,source_held_in,54,0,axis_1,-1.7456169128417969
ses-20120924,2012-09-24,source_held_in,54,1,axis_2,-0.1923222839832306
ses-20120924,2012-09-24,source_held_in,54,2,axis_3,0.054864879697561264
ses-20120924,2012-09-24,source_held_in,54,3,axis_4,-0.0027316021732985973
ses-20120924,2012-09-24,source_held_in,55,0,axis_1,0.041728828102350235
ses-20120924,2012-09-24,source_held_in,55,1,axis_2,-0.21349415183067322
ses-20120924,2012-09-24,source_held_in,55,2,axis_3,-0.007203571032732725
ses-20120924,2012-09-24,source_held_in,55,3,axis_4,-0.07031384110450745
ses-20120924,2012-09-24,source_held_in,56,0,axis_1,-0.5943508744239807
ses-20120924,2012-09-24,source_held_in,56,1,axis_2,-0.04086105525493622
ses-20120924,2012-09-24,source_held_in,56,2,axis_3,0.09584375470876694
ses-20120924,2012-09-24,source_held_in,56,3,axis_4,-0.09217553585767746
ses-20120924,2012-09-24,source_held_in,57,0,axis_1,-0.43906527757644653
ses-20120924,2012-09-24,source_held_in,57,1,axis_2,-0.3800795376300812
ses-20120924,2012-09-24,source_held_in,57,2,axis_3,0.07579933851957321
ses-20120924,2012-09-24,source_held_in,57,3,axis_4,-0.01788080297410488
ses-20120924,2012-09-24,source_held_in,58,0,axis_1,0.16328665614128113
ses-20120924,2012-09-24,source_held_in,58,1,axis_2,0.07979534566402435
ses-20120924,2012-09-24,source_held_in,58,2,axis_3,0.15249301493167877
ses-20120924,2012-09-24,source_held_in,58,3,axis_4,0.14649982750415802
ses-20120924,2012-09-24,source_held_in,59,0,axis_1,-1.3558857440948486
ses-20120924,2012-09-24,source_held_in,59,1,axis_2,-0.3439294099807739
ses-20120924,2012-09-24,source_held_in,59,2,axis_3,0.06245465204119682
ses-20120924,2012-09-24,source_held_in,59,3,axis_4,0.009615274146199226
ses-20120924,2012-09-24,source_held_in,60,0,axis_1,1.4609624147415161
ses-20120924,2012-09-24,source_held_in,60,1,axis_2,-0.03711942955851555
ses-20120924,2012-09-24,source_held_in,60,2,axis_3,-0.17768655717372894
ses-20120924,2012-09-24,source_held_in,60,3,axis_4,0.1869402676820755
ses-20120924,2012-09-24,source_held_in,61,0,axis_1,-2.0939342975616455
ses-20120924,2012-09-24,source_held_in,61,1,axis_2,-0.10176435112953186
ses-20120924,2012-09-24,source_held_in,61,2,axis_3,0.06468504667282104
ses-20120924,2012-09-24,source_held_in,61,3,axis_4,-0.02280699647963047
ses-20120924,2012-09-24,source_held_in,62,0,axis_1,-1.62967050075531
ses-20120924,2012-09-24,source_held_in,62,1,axis_2,-0.0866984948515892
ses-20120924,2012-09-24,source_held_in,62,2,axis_3,0.23291318118572235
ses-20120924,2012-09-24,source_held_in,62,3,axis_4,-0.052138976752758026
ses-20120924,2012-09-24,source_held_in,63,0,axis_1,0.04907858744263649
ses-20120924,2012-09-24,source_held_in,63,1,axis_2,-0.3319060206413269
ses-20120924,2012-09-24,source_held_in,63,2,axis_3,-0.0038402683567255735
ses-20120924,2012-09-24,source_held_in,63,3,axis_4,0.05425599217414856
ses-20120926,2012-09-26,source_held_in,0,0,axis_1,-0.24785977602005005
ses-20120926,2012-09-26,source_held_in,0,1,axis_2,0.1771658957004547
ses-20120926,2012-09-26,source_held_in,0,2,axis_3,-0.12170916050672531
ses-20120926,2012-09-26,source_held_in,0,3,axis_4,-0.041296713054180145
ses-20120926,2012-09-26,source_held_in,1,0,axis_1,-0.7818619608879089
ses-20120926,2012-09-26,source_held_in,1,1,axis_2,0.35002854466438293
ses-20120926,2012-09-26,source_held_in,1,2,axis_3,0.01657821610569954
ses-20120926,2012-09-26,source_held_in,1,3,axis_4,-0.10751273483037949
ses-20120926,2012-09-26,source_held_in,2,0,axis_1,-0.7636564373970032
ses-20120926,2012-09-26,source_held_in,2,1,axis_2,0.06269650906324387
ses-20120926,2012-09-26,source_held_in,2,2,axis_3,-0.025524096563458443
ses-20120926,2012-09-26,source_held_in,2,3,axis_4,-0.074922576546669
ses-20120926,2012-09-26,source_held_in,3,0,axis_1,0.273609459400177
ses-20120926,2012-09-26,source_held_in,3,1,axis_2,0.22883525490760803
ses-20120926,2012-09-26,source_held_in,3,2,axis_3,0.1242901161313057
ses-20120926,2012-09-26,source_held_in,3,3,axis_4,-0.3511033356189728
ses-20120926,2012-09-26,source_held_in,4,0,axis_1,0.18066203594207764
ses-20120926,2012-09-26,source_held_in,4,1,axis_2,0.03478678688406944
ses-20120926,2012-09-26,source_held_in,4,2,axis_3,-0.1667504459619522
ses-20120926,2012-09-26,source_held_in,4,3,axis_4,-0.1268344670534134
ses-20120926,2012-09-26,source_held_in,5,0,axis_1,-1.201306700706482
ses-20120926,2012-09-26,source_held_in,5,1,axis_2,-0.09624333679676056
ses-20120926,2012-09-26,source_held_in,5,2,axis_3,0.0075031546875834465
ses-20120926,2012-09-26,source_held_in,5,3,axis_4,-0.05341268330812454
ses-20120926,2012-09-26,source_held_in,6,0,axis_1,0.1457352340221405
ses-20120926,2012-09-26,source_held_in,6,1,axis_2,0.9527946710586548
ses-20120926,2012-09-26,source_held_in,6,2,axis_3,0.5216535925865173
ses-20120926,2012-09-26,source_held_in,6,3,axis_4,-0.1392790824174881
ses-20120926,2012-09-26,source_held_in,7,0,axis_1,0.8835558891296387
ses-20120926,2012-09-26,source_held_in,7,1,axis_2,1.1543207168579102
ses-20120926,2012-09-26,source_held_in,7,2,axis_3,-0.04250860586762428
ses-20120926,2012-09-26,source_held_in,7,3,axis_4,-0.37863704562187195
ses-20120926,2012-09-26,source_held_in,8,0,axis_1,-0.52178555727005
ses-20120926,2012-09-26,source_held_in,8,1,axis_2,0.2079591006040573
ses-20120926,2012-09-26,source_held_in,8,2,axis_3,-0.14233452081680298
ses-20120926,2012-09-26,source_held_in,8,3,axis_4,-0.059716470539569855
ses-20120926,2012-09-26,source_held_in,9,0,axis_1,1.1936402320861816
ses-20120926,2012-09-26,source_held_in,9,1,axis_2,0.03157331794500351
ses-20120926,2012-09-26,source_held_in,9,2,axis_3,-0.24352820217609406
ses-20120926,2012-09-26,source_held_in,9,3,axis_4,-0.34096911549568176
ses-20120926,2012-09-26,source_held_in,10,0,axis_1,3.0298988819122314
ses-20120926,2012-09-26,source_held_in,10,1,axis_2,0.20190587639808655
ses-20120926,2012-09-26,source_held_in,10,2,axis_3,-0.5235802531242371
ses-20120926,2012-09-26,source_held_in,10,3,axis_4,-0.4242953956127167
ses-20120926,2012-09-26,source_held_in,11,0,axis_1,2.1521570682525635
ses-20120926,2012-09-26,source_held_in,11,1,axis_2,0.32698768377304077
ses-20120926,2012-09-26,source_held_in,11,2,axis_3,-0.16791631281375885
ses-20120926,2012-09-26,source_held_in,11,3,axis_4,-0.32547685503959656
ses-20120926,2012-09-26,source_held_in,12,0,axis_1,1.9420303106307983
ses-20120926,2012-09-26,source_held_in,12,1,axis_2,-0.7559696435928345
ses-20120926,2012-09-26,source_held_in,12,2,axis_3,0.4362146258354187
ses-20120926,2012-09-26,source_held_in,12,3,axis_4,-0.5168241262435913
ses-20120926,2012-09-26,source_held_in,13,0,axis_1,0.01303109060972929
ses-20120926,2012-09-26,source_held_in,13,1,axis_2,-0.011364027857780457
ses-20120926,2012-09-26,source_held_in,13,2,axis_3,-0.11853726953268051
ses-20120926,2012-09-26,source_held_in,13,3,axis_4,-0.04615060240030289
ses-20120926,2012-09-26,source_held_in,14,0,axis_1,-1.3066339492797852
ses-20120926,2012-09-26,source_held_in,14,1,axis_2,0.12452686578035355
ses-20120926,2012-09-26,source_held_in,14,2,axis_3,-0.03182441368699074
ses-20120926,2012-09-26,source_held_in,14,3,axis_4,0.016164835542440414
ses-20120926,2012-09-26,source_held_in,15,0,axis_1,-0.17203053832054138
ses-20120926,2012-09-26,source_held_in,15,1,axis_2,0.15261800587177277
ses-20120926,2012-09-26,source_held_in,15,2,axis_3,-0.18440398573875427
ses-20120926,2012-09-26,source_held_in,15,3,axis_4,-0.14948824048042297
ses-20120926,2012-09-26,source_held_in,16,0,axis_1,-1.0487258434295654
ses-20120926,2012-09-26,source_held_in,16,1,axis_2,0.1001722663640976
ses-20120926,2012-09-26,source_held_in,16,2,axis_3,-0.05413006618618965
ses-20120926,2012-09-26,source_held_in,16,3,axis_4,-0.029847359284758568
ses-20120926,2012-09-26,source_held_in,17,0,axis_1,-0.36433690786361694
ses-20120926,2012-09-26,source_held_in,17,1,axis_2,1.2097296714782715
ses-20120926,2012-09-26,source_held_in,17,2,axis_3,-0.45367780327796936
ses-20120926,2012-09-26,source_held_in,17,3,axis_4,0.2546704411506653
ses-20120926,2012-09-26,source_held_in,18,0,axis_1,2.4352304935455322
ses-20120926,2012-09-26,source_held_in,18,1,axis_2,0.5568884015083313
ses-20120926,2012-09-26,source_held_in,18,2,axis_3,-0.09105119109153748
ses-20120926,2012-09-26,source_held_in,18,3,axis_4,-0.39272239804267883
ses-20120926,2012-09-26,source_held_in,19,0,axis_1,0.3018394708633423
ses-20120926,2012-09-26,source_held_in,19,1,axis_2,0.25598567724227905
ses-20120926,2012-09-26,source_held_in,19,2,axis_3,-0.016591953113675117
ses-20120926,2012-09-26,source_held_in,19,3,axis_4,-0.1877882182598114
ses-20120926,2012-09-26,source_held_in,20,0,axis_1,-1.4558701515197754
ses-20120926,2012-09-26,source_held_in,20,1,axis_2,0.06989045441150665
ses-20120926,2012-09-26,source_held_in,20,2,axis_3,0.00535374553874135
ses-20120926,2012-09-26,source_held_in,20,3,axis_4,-0.025756286457180977
ses-20120926,2012-09-26,source_held_in,21,0,axis_1,-0.320651113986969
ses-20120926,2012-09-26,source_held_in,21,1,axis_2,0.3547292649745941
ses-20120926,2012-09-26,source_held_in,21,2,axis_3,-0.05775777995586395
ses-20120926,2012-09-26,source_held_in,21,3,axis_4,-0.29299697279930115
ses-20120926,2012-09-26,source_held_in,22,0,axis_1,1.4661779403686523
ses-20120926,2012-09-26,source_held_in,22,1,axis_2,0.16737516224384308
ses-20120926,2012-09-26,source_held_in,22,2,axis_3,0.15981148183345795
ses-20120926,2012-09-26,source_held_in,22,3,axis_4,-0.2826938033103943
ses-20120926,2012-09-26,source_held_in,23,0,axis_1,-0.9405249357223511
ses-20120926,2012-09-26,source_held_in,23,1,axis_2,0.25041070580482483
ses-20120926,2012-09-26,source_held_in,23,2,axis_3,-0.05591931194067001
ses-20120926,2012-09-26,source_held_in,23,3,axis_4,0.0395263209939003
ses-20120926,2012-09-26,source_held_in,24,0,axis_1,4.898617744445801
ses-20120926,2012-09-26,source_held_in,24,1,axis_2,0.265011727809906
ses-20120926,2012-09-26,source_held_in,24,2,axis_3,-0.4520331025123596
ses-20120926,2012-09-26,source_held_in,24,3,axis_4,-0.5045461058616638
ses-20120926,2012-09-26,source_held_in,25,0,axis_1,3.984135389328003
ses-20120926,2012-09-26,source_held_in,25,1,axis_2,0.05359174683690071
ses-20120926,2012-09-26,source_held_in,25,2,axis_3,-0.40286630392074585
ses-20120926,2012-09-26,source_held_in,25,3,axis_4,-0.454932302236557
ses-20120926,2012-09-26,source_held_in,26,0,axis_1,1.3134098052978516
